OTU_ID,Occurrence_of_OTU_in_plant_samples(%),Average_relative_OTU_content_in_plant_samples(%),Occurrence_of_OTU_in_soil_samples(%),Average_relative_OTU_content_in_soil_samples(%),Log10_Average_relative_OTU_content_in_plant_samples,Log10_Average_relative_OTU_content_in_soil_samples
OTU_1076,0,0,0,0,NA,NA
OTU_1077,0,0,3.773584906,0.020262881,NA,-1.693298817
OTU_1079,0,0,64.1509434,0.017178529,NA,-1.765014022
OTU_108,5.479452055,0.017804264,100,0.922862363,-1.749475969,-0.034863065
OTU_1080,0,0,94.33962264,0.035862282,NA,-1.445362081
OTU_1081,1.369863014,0.005968249,0,0,-2.224153066,NA
OTU_1083,35.61643836,0.326336715,30.18867925,0.007636663,-0.486334063,-2.117096378
OTU_1084,0,0,0,0,NA,NA
OTU_1085,0,0,75.47169811,0.042181405,NA,-1.374878958
OTU_1086,0,0,9.433962264,0.004554689,NA,-2.341541253
OTU_1087,1.369863014,0.001987084,60.37735849,0.06253446,-2.701783774,-1.203880595
OTU_1089,2.739726027,0.002509044,64.1509434,0.055555058,-2.600491723,-1.255276393
